date ,sulfur,nitrogen,pm10,pm25,temp,humidity,radiation,ozone,wind,
9/18/2020,,11.8,26.3,9.1,75.8,35.7,0.35,46,7.3,0.1
9/19/2020,,9.8,27.2,12.5,74.9,30.5,0.386,48,6.8,0.2
9/20/2020,,8.3,23.5,11.3,76.2,32.1,0.382,43,6.5,0.2
9/21/2020,,18.8,38.3,18.4,77.1,22.7,0.367,37,5.7,0.3
9/22/2020,,17.3,36.6,16.6,78.9,15.9,0.371,39,4.9,0.2
9/23/2020,,17.4,31.1,9.8,80,17.3,0.367,34,6,0.2
9/24/2020,,20.1,32.1,8.3,80,19.6,0.386,28,4.1,0.2
9/25/2020,,24,37.1,10,83.1,17.4,0.383,28,4.9,0.3
9/26/2020,,14.2,26.6,7.4,83.8,14.3,0.381,35,8.6,0.1
9/27/2020,,,25.6,6.2,83.8,13,0.383,36,8.9,0.1
9/28/2020,,4.8,97.4,12.2,67,23.7,0.369,38,12.4,0.1
9/29/2020,,17.2,38.9,8.5,67.9,17.7,0.377,32,5.3,0.3
9/30/2020,,28.6,50.4,12.4,72.5,18.4,0.38,22,3,0.4
10/1/2020,,19.4,41.4,9.6,75.5,14.4,0.377,32,6.6,0.2
10/2/2020,,18.9,35.1,8.1,76.1,16,0.367,29,6.1,0.3
10/3/2020,,9.9,30.8,7.2,75.9,15.3,0.367,32,6.6,0.1
10/4/2020,,14.8,42.8,11.4,73.7,24.5,0.359,37,7.1,0.2
10/5/2020,,22.3,46.5,13.1,77.1,19.5,0.355,25,4,0.3
10/6/2020,,27.5,47.7,13.5,76,13.4,0.356,21,3,0.3
10/7/2020,,28.3,49.6,14.2,76.7,11.9,0.35,24,3.6,0.4
10/8/2020,,30.7,50.9,15.8,76.4,13,0.348,21,3.2,0.4
10/9/2020,,21.8,38.3,10.8,77.2,11.4,0.351,25,5.1,0.2
10/10/2020,,12.1,33.1,7.9,77.2,11.3,0.351,30,6.2,0.1
10/11/2020,,9.3,31.2,7.3,75.9,14,0.346,28,7.2,0.1
10/12/2020,,18.5,73.4,14.1,73.7,13.5,0.334,24,5.9,0.2
10/13/2020,,30.8,71.1,17.4,74.9,14.5,0.334,20,3.2,0.4
10/14/2020,,21,48.2,11.2,78.8,12.9,0.342,25,7.7,0.2
10/15/2020,,10.8,47.6,7.9,71.4,15.5,0.329,32,9.8,0.1
10/16/2020,,10.5,51.7,8.6,65.9,24.4,0.329,39,10.9,0.1
10/17/2020,,16.2,38,8.8,72.3,20.4,0.325,28,4.4,0.2
10/18/2020,,12.6,28.2,8.4,75.7,11.5,0.327,29,6.3,0.2
10/19/2020,,15.2,28.6,9.8,74.3,10.2,0.307,24,6.1,0.2
10/20/2020,,19.5,33.5,10.1,74.5,10.5,0.324,22,5,0.2
10/21/2020,,22.4,38.5,11.3,73.3,13.3,0.316,19,3.6,0.3
10/22/2020,,13.7,33.7,8.7,75.7,15.9,0.315,25,7.2,0.1
10/23/2020,,9.3,36.3,7.2,69.4,26.5,0.308,26,7.9,0.1
10/24/2020,,13.9,39,8.3,67.7,30.7,0.303,26,6.9,0.2
10/25/2020,,3.6,38.7,6.7,76.1,19.8,0.26,29,8.8,0.1
10/26/2020,,4.6,68.5,8.4,52.9,42.9,0.295,20,14.9,0.1
10/27/2020,,5.8,14,6.9,32.2,73.7,0.126,22,8.6,0.2
10/28/2020,,13,12.8,7.5,42.6,59.2,0.303,20,7,0.2
10/29/2020,,21.2,18.1,6.4,52.7,46.7,0.297,17,4.8,0.3
10/30/2020,,22.8,35.3,11,58.6,37.1,0.289,15,4.5,0.5
10/31/2020,,26.2,30,10.6,62,37.5,0.231,16,3,0.4
11/1/2020,,7.3,13.9,6.3,65.3,26.1,0.234,37,10.3,0.1
11/2/2020,,16.7,17.8,6.5,63.9,29.5,0.291,32,5.3,0.2
11/3/2020,,29,32.5,8.9,63.8,32.5,0.281,22,3.7,0.3
11/4/2020,,37.2,42.4,10.7,65.9,31.2,0.271,17,2.4,0.5
11/5/2020,,16.8,22.4,4.9,68.7,23.7,0.283,22,5.4,0.2
11/6/2020,,21.4,30.1,7.4,69.6,16.4,0.257,25,6.1,0.2
11/7/2020,,9.4,33.2,8.4,70.5,21,0.27,31,7.5,0.1
11/8/2020,,4.8,50.4,10.1,69,36.3,0.195,31,8.5,0.1
11/9/2020,,6.8,33.1,8.1,62.9,33.8,0.252,30,10.7,0.1
11/10/2020,,12.6,18.1,7.3,51.2,35.5,0.257,21,4.4,0.2
11/11/2020,,,28.1,10.1,53.2,34.6,0.267,14,3.6,0.3
11/12/2020,,23.6,35.2,12.3,58.2,27.2,0.265,14,4.1,0.3
11/13/2020,,22.8,31.8,10,60,24,0.264,18,3.5,0.3
11/14/2020,,10.5,34.1,8.9,61.1,27.3,0.26,31,9.6,0.1
11/15/2020,,19.6,27.6,9.8,56.7,16.4,0.263,22,3.6,0.3
11/16/2020,,26.3,31.8,10.3,57.9,17.3,0.259,9,3.5,0.4
11/17/2020,,23.5,33.8,8.9,63.7,15.2,0.246,15,5.7,0.3
11/18/2020,,18.9,41.8,11.9,67.5,22.4,0.238,25,6.9,0.3
11/19/2020,,24.5,47.8,15.5,69.2,27.3,0.236,21,3.8,0.4
11/20/2020,,29.9,52.9,18.1,68.5,26.1,0.232,20,4,0.5
11/21/2020,,8.3,32.3,12.6,67.8,28.6,0.213,32,5.7,0.3
11/22/2020,,,35.4,9.7,61.7,43.2,0.228,25,10.4,0.1
11/23/2020,,,39.8,10.2,64.3,44.6,0.196,21,8.7,0.2
11/24/2020,,,34.8,8.6,59.5,19.8,0.239,31,10,0.2
11/25/2020,,,23.3,7.9,54.1,20.4,0.243,23,5.8,0.2
11/26/2020,,,32.8,13.5,57.3,19.8,0.242,21,4.5,0.4
11/27/2020,,,34.4,12.4,53.1,25.1,0.232,20,4.8,0.3
11/28/2020,,,16.8,6.8,45.6,47.5,0.234,24,5.2,0.2
11/29/2020,,,20.5,7,46.9,32.3,0.235,26,7.7,0.2
11/30/2020,,,29.4,9.3,45.2,30.4,0.232,25,7,0.2
12/1/2020,,,24.3,5.3,48.1,27.9,0.227,23,6.8,0.2
12/2/2020,,,17.1,3.3,42.9,32.5,0.208,31,10.1,0.1
12/3/2020,,,19.9,5.1,38.9,28.7,0.221,25,6.2,0.2
12/4/2020,,,30.2,9.1,40.8,27.4,0.227,17,4.1,0.3
12/5/2020,,,34.2,11.2,44.9,23.2,0.228,16,5.1,0.3
12/6/2020,,,30.9,10.2,47,27.4,0.228,14,4,0.4
12/7/2020,,,44.9,13.7,47.1,25.9,0.217,10,2.8,0.6
12/8/2020,,,45.6,13.1,48.8,23.5,0.226,7,2.4,0.6
12/9/2020,,,72.3,20.4,50.2,21,0.22,6,2.9,0.8
12/10/2020,,,41.9,11.2,50.8,51.6,0.096,13,6,0.4
12/11/2020,,,14.7,4.1,50.5,53.4,0.224,30,9.6,0.1
12/12/2020,,,16.4,4.4,52.7,37.2,0.213,29,6.8,0.1
12/13/2020,,,17.9,6.9,43.5,24.9,0.223,29,7,0.2
12/14/2020,,,43.1,10.9,41.8,33.8,0.204,13,5.2,0.4
12/15/2020,,,17.9,7.5,43.9,30.6,0.223,26,7.5,0.2
12/16/2020,,,15.8,4.3,41.1,32.9,0.222,17,5.5,0.2
12/17/2020,,,33.7,4.8,44.2,27.2,0.218,8,4,0.5
12/18/2020,,,28.3,,50,24.6,0.16,17,5,0.3
12/19/2020,,,19.6,,45.8,31.8,0.221,22,5.5,0.2
12/20/2020,,,19.6,,45.3,29.7,0.223,17,5.6,0.2
12/21/2020,,,30.9,,46.6,24.4,0.217,13,3.5,0.4
12/22/2020,,,24,,49.4,24.5,0.181,17,6,0.2
12/23/2020,,,55.4,8.7,50.9,16.7,0.219,34,10.6,0.1
12/24/2020,,,20.2,7,36.8,14.1,0.185,24,5,0.2
12/25/2020,,,32.5,14.7,39,14.6,0.165,11,3.1,0.4
12/26/2020,,,20.2,4.9,45.5,17.3,0.222,17,6.6,0.2
12/27/2020,,,24.8,6.6,54,26.7,0.222,20,6.1,0.3
12/28/2020,,,46.3,12.4,55.5,22.4,0.218,11,4.4,0.5
12/29/2020,,,25.7,7.3,52,30.8,0.205,26,8.5,0.3
12/30/2020,,,18.7,5.9,41.4,38.7,0.081,27,7.5,0.2
12/31/2020,,,18.9,7.3,37.6,42.9,0.219,19,5.9,0.3
1/1/2021,,,33.9,18.2,38.9,32.9,0.187,13,4,0.5
1/2/2021,,,19.8,6,41.6,28.9,0.223,21,7,0.2
1/3/2021,,,13.8,2.9,47.3,22.7,0.22,28,6.9,0.1
1/4/2021,,,32.6,8.8,49.2,22,0.228,15,4.9,0.4
1/5/2021,,17,29.9,7.7,50.5,23.4,0.213,16,5.9,0.4
1/6/2021,,23.8,31.5,9.2,47.1,20.7,0.23,17,3.7,0.3
1/7/2021,,32,41.6,12,45.1,20.2,0.23,10,3.3,0.4
1/8/2021,,40.2,55.6,14.6,46.9,20.5,0.222,7,3.7,0.6
1/9/2021,,22.5,42,9.4,46,38.1,0.223,18,7.6,0.3
1/10/2021,,7.9,12.4,3.4,37.2,52.7,0.076,19,5.8,0.2
1/11/2021,,17.4,19.4,5.8,35.3,53.8,0.206,17,5.7,0.2
1/12/2021,,19.4,21.8,6.8,38.8,40.8,0.237,17,5.4,0.2
1/13/2021,,13.8,19.6,5.3,43.6,28.7,0.241,25,8.5,0.2
1/14/2021,,17.2,23.8,6.1,51.2,17.6,0.21,20,7.6,0.2
1/15/2021,,22,26.3,7.1,51,15,0.247,17,5.1,0.3
1/16/2021,,23.1,32.7,10.4,50.2,15.6,0.236,13,4.7,0.3
1/17/2021,,19.5,28.5,9.2,50.6,18.6,0.249,15,5.1,0.3
1/18/2021,,22.1,44.5,10.9,56.1,15.1,0.251,17,5.6,0.4
1/19/2021,,5.3,59.4,8.9,46.9,34.6,0.095,29,16,0.1
1/20/2021,,13.6,21.1,8,43.6,67.1,0.121,16,5.6,0.2
1/21/2021,,16.5,15.9,5.6,48.4,75.9,0.099,10,4.3,0.2
1/22/2021,,16.3,21.8,7.6,51.6,65.4,0.256,17,5,0.3
1/23/2021,,22.3,24.4,8.5,53.8,50.3,0.258,15,4.3,0.4
1/24/2021,,11.6,59.1,8.8,49.4,47.7,0.239,22,8.4,0.2
1/25/2021,,7.6,19.5,3.2,44.4,43.4,0.249,32,10.4,0.1
1/26/2021,,6.9,15.7,4.3,39.8,61.5,0.242,31,10.1,0.2
1/27/2021,,15.2,12.3,3.6,40.2,43.9,0.276,25,5.6,0.2
1/28/2021,,15.2,18.4,3.5,50.6,20.2,0.237,24,6.6,0.2
1/29/2021,,25.7,33.2,7.7,53.4,38.8,0.113,7,6,0.4
1/30/2021,,9.8,17.1,4.3,49.9,31.9,0.281,33,10.9,0.2
1/31/2021,,9.6,14.9,4.4,48.8,26.2,0.283,26,6.7,0.2
2/1/2021,,12.5,18.8,4,54.6,27.4,0.248,32,6.9,0.2
2/2/2021,,22.2,27.7,6.3,57.8,26,0.246,21,3.5,0.2
2/3/2021,,12.1,19.9,3.9,64.3,21.3,0.281,28,8.4,0.1
2/4/2021,,6.8,16.9,2.4,61.7,26.9,0.286,28,9.6,0.1
2/5/2021,,8.2,17.6,2.6,54.9,21.1,0.295,37,9.9,0.1
2/6/2021,,13.7,18.7,4.5,53.2,19.4,0.302,29,5.6,0.2
2/7/2021,,10.2,19.8,5.4,57.1,13,0.302,29,7.3,0.2
2/8/2021,,10.7,17.8,3.9,60.1,12,0.304,31,8.2,0.1
2/9/2021,,13.2,18.3,4.5,60.7,13.5,0.308,29,6.9,0.1
2/10/2021,,13.3,19.5,4.2,61.1,13.6,0.275,26,7,0.1
2/11/2021,,18.8,21.6,5.9,57.3,18.2,0.31,20,5.2,0.1
2/12/2021,,18.1,27.9,7,56.7,24,0.232,21,5.1,0.2
2/13/2021,,13.7,23.7,5,52.8,35.9,0.265,23,6.5,0.2
2/14/2021,,4.6,17.4,5.7,24.2,65.1,0.129,26,13.5,0.1
2/15/2021,,14.1,20.3,11.3,22.9,67.5,0.205,25,5.7,0.3
2/16/2021,,23.6,24.9,12.5,36.6,71.3,0.084,14,5.3,0.4
2/17/2021,,9.7,13.3,4.9,44.7,45.7,0.286,32,7.3,0.1
2/18/2021,,11.5,14.2,6.1,40.1,58.4,0.238,26,5.6,0.2
2/19/2021,,18.3,19.2,8.9,43.6,42.3,0.338,24,4.5,0.2
2/20/2021,,19.2,39.1,11.8,56.3,28.8,0.336,26,6.5,0.3
2/21/2021,,11.3,21.7,9.5,53.6,15.2,0.343,36,9.5,0.2
2/22/2021,,17.7,16.1,6.1,50.3,18,0.351,22,5,0.2
2/23/2021,,24.1,24.2,8.8,55.1,16.1,0.353,16,5.3,0.2
2/24/2021,,16.3,18.8,6.7,61.4,9.3,0.349,27,5.5,0.2
2/25/2021,,17.5,30.8,10.7,60.5,10,0.34,27,6.2,0.2
2/26/2021,,21.2,34.7,13.9,54,21.7,0.284,15,5.2,0.3
2/27/2021,,15.8,28.1,10.7,57.7,10,0.305,24,7.4,0.2
2/28/2021,,8.8,24.6,8.7,54.8,8.7,0.36,37,10.1,0.1
3/1/2021,,5.4,19.7,8.6,46.3,25,0.354,37,9.3,0.1
3/2/2021,,17,23.2,9.4,47.1,29.6,0.366,29,5.2,0.3
3/3/2021,,30.6,45.5,16.8,56.6,16.7,0.35,18,4.3,0.5
3/4/2021,,4.4,29.4,,62.5,20.2,0.358,34,12.5,0.1
3/5/2021,,9.5,20.5,6.4,56.1,27.4,0.374,34,7.3,0.2
3/6/2021,,7.2,18.8,7,55,35.4,0.368,42,9.7,0.2
3/7/2021,,19,32.7,10.5,58.9,26.4,0.362,37,5.1,0.4
3/8/2021,,25.9,42.2,11.1,65.5,20.1,0.318,20,5.1,0.3
3/9/2021,,26.3,58.2,12.3,68.6,16.2,0.286,28,7.2,0.2
3/10/2021,,,42.1,8.8,63.4,17.1,0.383,36,9.7,0.1
3/11/2021,,,26.4,7.4,62.1,9.4,0.384,31,5.7,0.1
3/12/2021,,,30,7.3,66.3,8.6,0.337,30,7.5,0.1
3/13/2021,,,75,12.6,51.3,21.5,0.372,40,13.8,0.1
3/14/2021,,,56.8,9.8,48.6,31,0.392,43,13.8,0.1
3/15/2021,,,17.6,6.6,57.5,20.3,0.398,40,7.6,0.2
3/16/2021,,,279.4,54.8,56.7,15.7,0.294,38,11.9,0.2
3/17/2021,,,18.4,6.2,52,24.4,0.408,36,9.1,0.2
3/18/2021,,,36.6,9.1,57.4,20.9,0.402,32,9.1,0.2
3/19/2021,,,27.8,7.1,61.7,16.7,0.403,42,9.4,0.2
3/20/2021,,,31.9,9,66.1,14.9,0.406,32,6.5,0.3
3/21/2021,,,35.9,8.6,67.9,14.5,0.267,27,6.8,0.1
3/22/2021,,,50.7,9.2,58.3,13.4,0.391,45,12.1,0.1
3/23/2021,,,37.8,10.8,56.1,11.7,0.413,42,7.8,0.1
3/24/2021,,,16.3,8,48.2,50.6,0.331,41,10.6,0.1
3/25/2021,,,12,5.5,52.2,40.6,0.416,34,7,0.1
3/26/2021,,,20.4,6.1,59.8,18.6,0.429,39,8.1,0.1
3/27/2021,,,19.4,8,55.5,26.5,0.39,35,6.6,0.1
3/28/2021,,,19.8,8.5,59.5,25.8,0.431,33,4.7,0.3
3/29/2021,,,24,8.2,66.1,15.9,0.413,32,6.4,0.2
3/30/2021,,,31.8,12.2,70.8,8.5,0.44,41,9.5,0.1
3/31/2021,,,38.7,15.1,59.6,13.7,0.436,37,10,0.2
4/1/2021,,,35.5,10.3,60.5,18.4,0.391,45,12.4,0.2
4/2/2021,,,25.8,10.6,70.3,19,0.417,46,7.5,0.2
4/3/2021,,,32,11.2,72.7,23.8,0.447,42,7.4,0.2
4/4/2021,,,24.3,9.9,72.7,28.3,0.446,43,5.6,0.2
4/5/2021,,,21.9,6.9,75.5,21.8,0.412,38,7.3,0.2
4/6/2021,,,36.3,6.6,73.5,7.9,0.393,41,11.3,0.1
4/7/2021,,,24.4,4.5,70,7.7,0.471,42,7.1,0.1
4/8/2021,,,24.3,4.6,73.1,7,0.427,39,9.6,0.1
4/9/2021,,,21.7,7.1,72.8,10.4,0.468,45,8.5,0.1
4/10/2021,,,43.3,10,70,10.5,0.471,43,8.3,0.1
4/11/2021,,,25,6.1,72.1,8,0.421,36,6.3,0.2
4/12/2021,,,26.6,6.3,74.6,11.6,0.444,30,6,0.2
4/13/2021,,,47.1,10.7,66.5,22.8,0.466,44,11.8,0.2
4/14/2021,,,32.5,9.6,68.8,24.5,0.385,39,7.3,0.2
4/15/2021,,,42.3,9.4,72.2,13,0.265,37,9.2,0.2
4/16/2021,,,23.3,5.9,66.2,11.9,0.26,40,6.3,0.1
4/17/2021,,,59.6,9.3,54.6,36,0.4,36,14.4,0.1
4/18/2021,,,12.7,4.1,52.9,40.4,0.454,39,12,0.1
4/19/2021,,,16.4,4.3,60,32.3,0.481,39,5.3,0.2
4/20/2021,,,34.3,7,66,21.9,0.492,38,7.8,0.1
4/21/2021,,,32.4,5.6,59.1,26.3,0.485,38,13.2,0.1
4/22/2021,,,47.3,10.1,65.4,19,0.42,37,8.8,0.2
4/23/2021,,,27.5,6.8,66,14.2,0.491,43,10.3,0.1
4/24/2021,,,26.8,7.3,69.5,13.5,0.496,38,5.4,0.2
4/25/2021,,,24.5,5.2,76,7.4,0.493,34,6.7,0.2
4/26/2021,,,59.3,13.1,75.7,6.9,0.436,45,9,0.1
4/27/2021,,,65.1,12.9,69.2,16.8,0.405,41,10.5,0.1
4/28/2021,,,15.1,3.3,59,32.4,0.352,41,8.5,0.1
4/29/2021,,,14.4,3.6,51.5,60.1,0.137,37,6.7,0.2
4/30/2021,,,11.7,3.6,61.6,44.8,0.328,44,6.5,0.2
5/1/2021,,,15.6,5.4,69,34.5,0.507,34,4.9,0.2
5/2/2021,,,68,14.9,77.2,10.3,0.458,43,11.3,0.1
5/3/2021,,,27.1,8.2,72.1,11.8,0.517,48,10.3,0.1
5/4/2021,,,21.2,6.8,66.8,28.8,0.512,39,6.4,0.2
5/5/2021,,,29.9,13.6,75.1,18.3,0.474,45,4.8,0.3
5/6/2021,,,48.7,16.1,79.3,16.9,0.49,37,8.1,0.2
5/7/2021,,,31.4,11,80.2,26.3,0.478,39,6.3,0.2
5/8/2021,,,39,12.9,77.6,14.3,0.525,38,9.2,0.1
5/9/2021,,,23.3,8.1,76,7.5,0.53,42,8.3,0.1
5/10/2021,,4.3,26.5,7.4,77.3,10.5,0.502,30,9.1,0.1
5/11/2021,,7.3,23.4,7.5,77.1,11.9,0.53,32,8.2,0.1
5/12/2021,,5.2,22.3,7.2,68.1,41.1,0.489,34,11,0.1
5/13/2021,,6.3,36.5,9.8,71.3,38.7,0.501,41,9.6,0.2
5/14/2021,,8,30.9,8.5,76.8,28.8,0.463,45,8.1,0.2
5/15/2021,,6.8,27.2,8.3,78.8,24.4,0.44,37,7.4,0.1
5/16/2021,,4.8,22.3,6.4,78.6,9.9,0.541,39,8,0.1
5/17/2021,,5.5,33.3,8.8,75.5,9.8,0.524,42,9.6,0.1
5/18/2021,,6.3,23.3,7.4,72.7,14.4,0.491,46,7.6,0.1
5/19/2021,,13.3,29.7,9.7,77.4,17.5,0.456,38,5.5,0.2
5/20/2021,,10.9,22.6,8.2,81.7,12.3,0.533,39,6.2,0.1
5/21/2021,,7.2,21.1,7.7,79.5,12.5,0.376,35,6.4,0.1
5/22/2021,,12,49.6,14.1,83.4,13.2,0.526,33,6.9,0.2
5/23/2021,,5.2,18.7,6.5,80.1,12.8,0.537,36,6.3,0.1
5/24/2021,,10.9,20.8,6.6,79.3,8.9,0.514,33,5.2,0.1
5/25/2021,,14.1,25.1,8.8,79.9,6.2,0.542,35,5.5,0.2
5/26/2021,,17.9,28.9,10.5,82.1,7.3,0.448,30,5.1,0.2
5/27/2021,,15.1,26.9,9,82.1,7.9,0.372,30,4.9,0.1
5/28/2021,,11.5,21.1,7.1,82.5,6.6,0.549,37,5.9,0.1
5/29/2021,,7.3,37.4,11.3,83,26.2,0.54,41,7.4,0.2
5/30/2021,,3.9,23.1,10.1,81.4,31.6,0.513,44,7.6,0.1
5/31/2021,,3.8,30.4,9.2,79.5,31.1,0.536,43,7.9,0.1
6/1/2021,,4.5,29.4,9.8,74.9,38.4,0.518,51,8.4,0.2
6/2/2021,,7.5,93,26.4,77.4,31.3,0.451,46,7,0.2
6/3/2021,,7.8,23.9,8.5,77.5,25.7,0.307,45,6.8,0.1
6/4/2021,,11.9,27,6.6,77.3,25.5,0.289,43,6.4,0.2
6/5/2021,,9.8,34.2,8,83.9,19,0.512,38,7.8,0.1
6/6/2021,,5.3,49.2,15.4,88.1,9.4,0.522,40,11.6,0.1
6/7/2021,,6.7,26,7.1,86.2,9.8,0.541,33,9.1,0.1
6/8/2021,,8.8,25.1,6.4,85.7,10.7,0.517,29,7.4,0.1
6/9/2021,,18.3,25.2,7.9,87.2,9,0.508,26,4.9,0.1
6/10/2021,,11.2,23,7,90.9,7.9,0.529,34,6.6,0.1
6/11/2021,,17.4,25.2,9.1,91,7.3,0.525,27,5.2,0.1
6/12/2021,,13.3,72.6,18.6,92.1,10.7,0.505,37,6.4,0.2
6/13/2021,,8.5,57.3,16.8,93.1,13.6,0.461,37,6.4,0.2
6/14/2021,,7.7,37.9,11.3,92.1,14.4,0.514,41,8,0.1
6/15/2021,,4.4,22.1,7.7,86.9,23.3,0.522,51,9.5,0.1
6/16/2021,,6.7,23.1,8.2,89.2,16.9,0.522,48,8.1,0.1
6/17/2021,,10.2,24.9,9.6,86.7,16.9,0.533,44,7.2,0.2
6/18/2021,,15.4,32.1,10,88,15,0.521,40,5.7,0.2
6/19/2021,,18.2,34.4,10.9,90.9,10.7,0.524,39,5.5,0.2
6/20/2021,,7,72.2,17.7,92.9,10.9,0.462,38,6.6,0.2
6/21/2021,,4.4,109.4,29,89.9,21,0.463,47,11.1,0.2
6/22/2021,,5.6,68.7,20.9,85.7,32.1,0.495,56,9.5,0.2
6/23/2021,,6.5,53.8,18.3,89.7,21.3,0.443,45,7.6,0.1
6/24/2021,,7,35.3,15,88.9,23.6,0.492,43,8.1,0.1
6/25/2021,,6.8,18.1,7.3,89.9,21.8,0.518,43,7.6,0.1
6/26/2021,,7.5,28.1,8.9,88.9,12.8,0.529,39,6.4,0.1
6/27/2021,,2.9,38.7,15.4,75.1,49,0.415,48,12.3,0.1
6/28/2021,,4.1,10.2,5.8,67.4,73,0.149,40,8.3,0.2
6/29/2021,,4.3,9.7,5,68.7,70.7,0.162,34,6.1,0.2
6/30/2021,,10,14.8,6.6,71.4,72.1,0.249,27,4.5,0.2
7/1/2021,,7.5,11.9,4.5,76.5,59.3,0.392,34,5.6,0.2
7/2/2021,,10.2,19.2,4,77.3,57.2,0.318,26,6.1,0.2
7/3/2021,,10,24.6,5.7,80.4,49.1,0.493,43,4.9,0.2
7/4/2021,,5.5,31.2,5.4,84.2,39.9,0.512,42,5.9,0.1
7/5/2021,,7.1,22.1,5.4,81.9,46.6,0.461,47,6,0.1
7/6/2021,,6.9,19.1,6,80.2,47.9,0.426,54,6.5,0.2
7/7/2021,,5.9,13.5,4.5,80.8,44.6,0.41,45,6.9,0.1
7/8/2021,,8.2,21.6,6.6,83.5,34.8,0.483,46,5.8,0.2
7/9/2021,,9.7,25.2,7.6,86.6,26.7,0.519,55,5.4,0.2
7/10/2021,,7.3,22.1,5.8,88.2,25.3,0.527,50,6.5,0.2
7/11/2021,,3.2,28.9,6.5,84,40.4,0.497,40,10,0.1
7/12/2021,,9.8,22.2,9,79.2,47,0.468,38,5,0.2
7/13/2021,,8.6,22.1,13.9,83.4,34.6,0.511,38,6.5,0.2
7/14/2021,,11.7,34,13.6,85,25.8,0.502,30,5,0.2
7/15/2021,,7.7,27.1,8.7,84.6,31.3,0.506,43,7.3,0.1
7/16/2021,,5.7,20.8,6.6,83.6,37.6,0.501,50,7,0.1
7/17/2021,,6,19.2,6.3,83.7,38.1,0.448,48,7.2,0.1
7/18/2021,,6.2,22.2,8.1,78.8,54,0.349,40,6.3,0.1
7/19/2021,,10.9,21.4,8.3,78.7,55,0.348,35,6.2,0.2
7/20/2021,,6,22,9.9,82.6,39.1,0.446,53,8.2,0.2
7/21/2021,,6.8,23.9,10.8,82.7,29.9,0.501,59,7.3,0.2
7/22/2021,,10.6,30.1,11.4,83.3,25.1,0.342,55,5.7,0.2
7/23/2021,,8.9,21.7,8.4,78.9,44.3,0.422,53,6.2,0.2
7/24/2021,,6.6,14.1,5.2,76.8,53.8,0.475,48,7.6,0.1
7/25/2021,,6.3,14.7,3.9,79.4,47.1,0.5,45,4.9,0.2
7/26/2021,,8.4,19.2,5.4,80.9,43.6,0.405,44,5.6,0.2
7/27/2021,,12.7,29.7,8.4,84.1,34.5,0.507,51,3.6,0.3
7/28/2021,,10.6,26,7.7,84.7,31.2,0.425,42,5.7,0.2
7/29/2021,,5.3,23.3,7.2,81.2,36,0.505,46,8.6,0.1
7/30/2021,,6.9,20.5,6.6,82.3,32.5,0.496,41,6.6,0.1
7/31/2021,,6.1,19.2,5.8,83.2,36.6,0.381,44,5.3,0.1
8/1/2021,,3.8,15.5,5.5,82.6,39.6,0.403,45,7,0.1
8/2/2021,,4.4,13.8,7.2,79.5,47.6,0.447,50,8.3,0.2
8/3/2021,,6.3,25.3,16.9,81.5,40,0.482,60,7.3,0.2
8/4/2021,,5.1,23.7,13,83.5,30.1,0.483,60,7.9,0.2
8/5/2021,,5.5,24.1,13.3,84.5,26.5,0.48,61,6.2,0.2
8/6/2021,,16.1,41,13.9,85.4,28.9,0.487,46,5.3,0.3
8/7/2021,,14,35.2,11.5,87.2,23.1,0.482,34,5.5,0.2
8/8/2021,,5.4,21.2,6,86.7,27.3,0.462,42,6,0.1
8/9/2021,,6.7,21.2,5.6,85.5,32.8,0.482,40,7.5,0.1
8/10/2021,,8.6,23.3,6.1,81,44.8,0.295,38,6.1,0.1
8/11/2021,,5,14.6,3.6,76.6,57.8,0.402,41,6.9,0.1
8/12/2021,,5.8,13.3,3.2,76.3,58.9,0.415,38,6,0.1
8/13/2021,,7,14.2,3.7,73.1,70,0.262,37,4.6,0.1
8/14/2021,,4.7,10.5,2.9,72.5,71.1,0.264,35,6.5,0.1
8/15/2021,,5.4,11.7,2.7,72.7,66.7,0.309,40,5.1,0.1
8/16/2021,,9.4,16.3,4.1,74.3,65.5,0.366,33,5.3,0.2
8/17/2021,,10.4,21.1,5.8,77.1,54.9,0.448,34,4.3,0.2
8/18/2021,,5.4,16.8,5.6,80.3,48.5,0.442,32,7.2,0.1
8/19/2021,,8.3,23.9,5.6,80.7,42.1,0.483,25,5.9,0.2
8/20/2021,,10.8,27.4,7,82.8,34,0.477,25,4.5,0.2
8/21/2021,,9.3,35.2,7,81.6,44,0.432,35,6.5,0.1
8/22/2021,,6.7,22.4,7,83.2,43.8,0.436,29,7.6,0.1
8/23/2021,,7.5,27.7,6,85.4,35,0.45,32,6.4,0.1
8/24/2021,,10.5,22.2,5.1,84.7,35.2,0.473,38,5.5,0.1
8/25/2021,,12.3,23.4,5.8,86.6,28.1,0.472,31,5.9,0.1
8/26/2021,,5.2,23.4,6.2,84.7,31.5,0.468,33,8.3,0.1
8/27/2021,,7,25.7,6.7,84.8,32.7,0.472,35,6.2,0.1
8/28/2021,,4.3,21.9,6.6,84.9,30.5,0.458,46,6.5,0.1
8/29/2021,,2.6,17.6,6.3,84.2,33.6,0.441,41,8.6,0.1
8/30/2021,,5.7,32.4,10.1,81.5,42.8,0.452,36,6.6,0.1
8/31/2021,,7.7,28,10.3,81.2,47.8,0.387,31,5.8,0.1
9/1/2021,,7.1,13.5,4.4,74.9,69.1,0.331,23,6.2,0.1
